agency_cd,site_no,Date,Stream_Stage_(feet),23906_00065_00003_cd,Discharge_CFS,23907_00060_00003_cd
USGS,2290768,2006-05-03,4.5,A,335,A
USGS,2290768,2006-05-04,4.46,A,369,A
USGS,2290768,2006-05-05,4.37,A,359,A
USGS,2290768,2006-05-06,4.36,A,326,A
USGS,2290768,2006-05-07,4.37,A,315,A
USGS,2290768,2006-05-08,4.28,A,340,A
USGS,2290768,2006-05-09,4.21,A,351,A
USGS,2290768,2006-05-10,4.16,A,305,A
USGS,2290768,2006-05-11,4.07,A,324,A
USGS,2290768,2006-05-12,4.03,A,326,A
USGS,2290768,2006-05-13,4.03,A,303,A
USGS,2290768,2006-05-14,3.99,A,278,A
USGS,2290768,2006-05-15,3.91,A,287,A
USGS,2290768,2006-05-16,4.28,A,166,A
USGS,2290768,2006-05-17,4.9,A,13.7,A
USGS,2290768,2006-05-18,4.86,A,5.89,A
USGS,2290768,2006-05-19,4.79,A,1.54,A
USGS,2290768,2006-05-20,4.71,A,-38,A:e
USGS,2290768,2006-05-21,4.65,A,-4,A:e
USGS,2290768,2006-05-22,4.6,A,-29,A:e
USGS,2290768,2006-05-23,4.59,A,-10,A:e
USGS,2290768,2006-05-24,4.39,A,153,A
USGS,2290768,2006-05-25,4.44,A,231,A
USGS,2290768,2006-05-26,4.47,A,106,A
USGS,2290768,2006-05-27,4.56,A,71.5,A
USGS,2290768,2006-05-28,4.54,A,87,A:e
USGS,2290768,2006-05-29,4.5,A,-13,A:e
USGS,2290768,2006-05-30,4.5,A,-22,A:e
USGS,2290768,2006-05-31,4.6,A,-32,A:e
USGS,2290768,2006-06-01,4.56,A,-60,A:e
USGS,2290768,2006-06-02,4.52,A,-109,A:e
USGS,2290768,2006-06-03,4.54,A,-40,A:e
USGS,2290768,2006-06-04,4.54,A,-22,A:e
USGS,2290768,2006-06-05,4.51,A,-10,A:e
USGS,2290768,2006-06-06,4.52,A,-32,A:e
USGS,2290768,2006-06-07,4.46,A,-55,A:e
USGS,2290768,2006-06-08,4.45,A,-78,A:e
USGS,2290768,2006-06-09,4.53,A,-72,A:e
USGS,2290768,2006-06-10,2.8,A:e,,
USGS,2290768,2006-06-11,7.6,A:e,,
USGS,2290768,2006-06-12,4.7,A,-40,A:e
USGS,2290768,2006-06-13,4.67,A,-55,A:e
USGS,2290768,2006-06-14,4.65,A,33.8,A
USGS,2290768,2006-06-15,4.54,A,-41,A:e
USGS,2290768,2006-06-16,4.46,A,-37,A:e
USGS,2290768,2006-06-17,4.45,A,-55,A:e
USGS,2290768,2006-06-18,4.55,A,-28,A:e
USGS,2290768,2006-06-19,4.65,A,-11,A:e
USGS,2290768,2006-06-20,4.56,A,-19,A:e
USGS,2290768,2006-06-21,-0.85,A:e,,
USGS,2290768,2006-06-22,13,A:e,,
USGS,2290768,2006-06-23,-6.6,A:e,,
USGS,2290768,2006-06-24,4.31,A,-44,A:e
USGS,2290768,2006-06-25,4.55,A,-51,A:e
USGS,2290768,2006-06-26,4.86,A,-38,A:e
USGS,2290768,2006-06-27,4.8,A,-75,A:e
USGS,2290768,2006-06-28,4.82,A,-14,A:e
USGS,2290768,2006-06-29,4.93,A,-13,A:e
USGS,2290768,2006-06-30,4.9,A,-45,A:e
USGS,2290768,2006-07-01,4.93,A,-35,A:e
USGS,2290768,2006-07-02,4.97,A,-42,A:e
USGS,2290768,2006-07-03,5.07,A,-61,A:e
USGS,2290768,2006-07-04,5.05,A,-17,A:e
USGS,2290768,2006-07-05,5.03,A,-43,A:e
USGS,2290768,2006-07-06,5.25,A,-71,A:e
USGS,2290768,2006-07-07,5.47,A,-42,A:e
USGS,2290768,2006-07-08,5.49,A,-10.6,A
USGS,2290768,2006-07-09,5.58,A,47.5,A
USGS,2290768,2006-07-10,5.52,A,-20,A:e
USGS,2290768,2006-07-11,5.62,A,-2.9,A:e
USGS,2290768,2006-07-12,248,A:e,,
USGS,2290768,2006-07-13,6.03,A,365,A
USGS,2290768,2006-07-14,5.99,A,436,A
USGS,2290768,2006-07-15,5.97,A,407,A
USGS,2290768,2006-07-16,5.94,A,420,A
USGS,2290768,2006-07-17,5.94,A,424,A
USGS,2290768,2006-07-18,6.01,A,413,A
USGS,2290768,2006-07-19,6.03,A,395,A
USGS,2290768,2006-07-20,6.05,A,417,A
USGS,2290768,2006-07-21,6.07,A,393,A
USGS,2290768,2006-07-22,6.08,A,374,A
USGS,2290768,2006-07-23,6.07,A,370,A
USGS,2290768,2006-07-24,6.04,A,400,A
USGS,2290768,2006-07-25,6.04,A,393,A
USGS,2290768,2006-07-26,6.04,A,434,A
USGS,2290768,2006-07-27,6.03,A,462,A
USGS,2290768,2006-07-28,6.01,A,450,A
USGS,2290768,2006-07-29,5.99,A,450,A
USGS,2290768,2006-07-30,5.95,A,429,A
USGS,2290768,2006-07-31,5.91,A,438,A
USGS,2290768,2006-08-01,5.89,A,166,A
USGS,2290768,2006-08-02,5.84,A,-1,A:e
USGS,2290768,2006-08-03,5.57,A,-2.8,A:e
USGS,2290768,2006-08-04,5.5,A,-103,A:e
USGS,2290768,2006-08-05,5.44,A,-63,A:e
USGS,2290768,2006-08-06,5.4,A,-60,A:e
USGS,2290768,2006-08-07,5.35,A,-96,A:e
USGS,2290768,2006-08-08,5.44,A,-78,A:e
USGS,2290768,2006-08-09,5.95,A,-22,A:e
USGS,2290768,2006-08-10,6.01,A,94.7,A
USGS,2290768,2006-08-11,5.95,A,311,A
USGS,2290768,2006-08-12,5.92,A,291,A
USGS,2290768,2006-08-13,5.88,A,220,A
USGS,2290768,2006-08-14,5.94,A,128,A
USGS,2290768,2006-08-15,6.01,A,255,A
USGS,2290768,2006-08-16,6.08,A,302,A
USGS,2290768,2006-08-17,6.06,A,359,A
USGS,2290768,2006-08-18,6.04,A,372,A
USGS,2290768,2006-08-19,6.04,A,346,A
USGS,2290768,2006-08-20,6.05,A,351,A
USGS,2290768,2006-08-21,6.1,A,357,A
USGS,2290768,2006-08-22,6.11,A,343,A
USGS,2290768,2006-08-23,6.11,A,343,A
USGS,2290768,2006-08-24,6.13,A,356,A
USGS,2290768,2006-08-25,6.13,A,355,A
USGS,2290768,2006-08-26,6.11,A,362,A
USGS,2290768,2006-08-27,6.03,A,345,A
USGS,2290768,2006-08-28,5.55,A,487,A
USGS,2290768,2006-08-29,5.24,A,551,A
USGS,2290768,2006-08-30,5.36,A,462,A
USGS,2290768,2006-08-31,5.89,A,239,A
USGS,2290768,2006-09-01,5.95,A,253,A
USGS,2290768,2006-09-02,5.97,A,269,A
USGS,2290768,2006-09-03,5.99,A,309,A
USGS,2290768,2006-09-04,6.01,A,316,A
USGS,2290768,2006-09-05,6.05,A,319,A
USGS,2290768,2006-09-06,6.09,A,364,A
USGS,2290768,2006-09-07,5.99,A,395,A
USGS,2290768,2006-09-08,6.04,A,298,A:e
USGS,2290768,2006-09-09,6.08,A,304,A
USGS,2290768,2006-09-10,6.08,A,315,A
USGS,2290768,2006-09-11,6.09,A,306,A
USGS,2290768,2006-09-12,6.09,A,367,A
USGS,2290768,2006-09-13,6.08,A,390,A
USGS,2290768,2006-09-14,5.99,A,363,A
USGS,2290768,2006-09-15,5.96,A,400,A
USGS,2290768,2006-09-16,388,A:e,,
USGS,2290768,2006-09-17,6.02,A,417,A
USGS,2290768,2006-09-18,5.97,A,437,A
USGS,2290768,2006-09-19,5.98,A,420,A
USGS,2290768,2006-09-20,6.07,A,458,A
USGS,2290768,2006-09-21,6.03,A,453,A
USGS,2290768,2006-09-22,6,A,464,A
USGS,2290768,2006-09-23,5.96,A,476,A
USGS,2290768,2006-09-24,5.94,A,448,A
USGS,2290768,2006-09-25,5.95,A,473,A
USGS,2290768,2006-09-26,5.97,A,464,A
USGS,2290768,2006-09-27,6.05,A,482,A
USGS,2290768,2006-09-28,6.02,A,446,A
USGS,2290768,2006-09-29,6.01,A,422,A
USGS,2290768,2006-09-30,6,A,447,A
USGS,2290768,2006-10-01,6.02,A,449,A
USGS,2290768,2006-10-02,6.01,A,450,A
USGS,2290768,2006-10-03,6,A,446,A
USGS,2290768,2006-10-04,5.99,A,444,A
USGS,2290768,2006-10-05,6.01,A,439,A
USGS,2290768,2006-10-06,6.01,A,439,A
USGS,2290768,2006-10-07,6.01,A,453,A
USGS,2290768,2006-10-08,6,A,439,A
USGS,2290768,2006-10-09,6.01,A,439,A
USGS,2290768,2006-10-10,6.01,A,431,A
USGS,2290768,2006-10-11,6.02,A,434,A
USGS,2290768,2006-10-12,6.02,A,443,A
USGS,2290768,2006-10-13,6.03,A,449,A
USGS,2290768,2006-10-14,6.04,A,450,A
USGS,2290768,2006-10-15,6.03,A,434,A
USGS,2290768,2006-10-16,6.02,A,443,A
USGS,2290768,2006-10-17,6.01,A,446,A
USGS,2290768,2006-10-18,6,A,446,A
USGS,2290768,2006-10-19,5.8,A,471,A
USGS,2290768,2006-10-20,5.76,A,451,A
USGS,2290768,2006-10-21,5.81,A,420,A
USGS,2290768,2006-10-22,5.84,A,398,A
USGS,2290768,2006-10-23,5.86,A,392,A
USGS,2290768,2006-10-24,5.76,A,443,A
USGS,2290768,2006-10-25,5.68,A,447,A
USGS,2290768,2006-10-26,5.76,A,355,A
USGS,2290768,2006-10-27,5.93,A,228,A
USGS,2290768,2006-10-28,5.97,A,235,A
USGS,2290768,2006-10-29,5.99,A,273,A
USGS,2290768,2006-10-30,5.97,A,285,A
USGS,2290768,2006-10-31,5.85,A,363,A
USGS,2290768,2006-11-01,5.74,A,386,A
USGS,2290768,2006-11-02,5.83,A,338,A
USGS,2290768,2006-11-03,5.85,A,346,A
USGS,2290768,2006-11-04,5.85,A,332,A
USGS,2290768,2006-11-05,5.84,A,330,A
USGS,2290768,2006-11-06,5.85,A,343,A
USGS,2290768,2006-11-07,5.92,A,277,A
USGS,2290768,2006-11-08,5.88,A,328,A
USGS,2290768,2006-11-09,5.78,A,357,A
USGS,2290768,2006-11-10,5.76,A,348,A
USGS,2290768,2006-11-11,5.75,A,340,A
USGS,2290768,2006-11-12,5.75,A,342,A
USGS,2290768,2006-11-13,5.74,A,337,A
USGS,2290768,2006-11-14,5.71,A,332,A
USGS,2290768,2006-11-15,5.7,A,317,A
USGS,2290768,2006-11-16,5.84,A,230,A
USGS,2290768,2006-11-17,6.03,A,291,A
USGS,2290768,2006-11-18,6.1,A,348,A
USGS,2290768,2006-11-19,6.1,A,342,A
USGS,2290768,2006-11-20,5.94,A,466,A
USGS,2290768,2006-11-21,5.77,A,537,A
USGS,2290768,2006-11-22,5.75,A,508,A
USGS,2290768,2006-11-23,5.81,A,472,A
USGS,2290768,2006-11-24,5.78,A,485,A
USGS,2290768,2006-11-25,5.75,A,486,A
USGS,2290768,2006-11-26,5.73,A,487,A
USGS,2290768,2006-11-27,5.73,A,467,A
USGS,2290768,2006-11-28,5.72,A,409,A
USGS,2290768,2006-11-29,5.72,A,353,A
USGS,2290768,2006-11-30,5.68,A,343,A
USGS,2290768,2006-12-01,5.7,A,296,A
USGS,2290768,2006-12-02,5.75,A,280,A
USGS,2290768,2006-12-03,290,A:e,,
USGS,2290768,2006-12-04,286,A:e,,
USGS,2290768,2006-12-05,5.73,A,279,A
USGS,2290768,2006-12-06,262,A:e,,
USGS,2290768,2006-12-07,5.79,A,237,A
USGS,2290768,2006-12-08,5.79,A,211,A
USGS,2290768,2006-12-09,5.75,A,215,A
USGS,2290768,2006-12-10,5.72,A,224,A
USGS,2290768,2006-12-11,5.55,A,355,A
USGS,2290768,2006-12-12,5.38,A,417,A
USGS,2290768,2006-12-13,5.44,A,361,A
USGS,2290768,2006-12-14,5.74,A,209,A
USGS,2290768,2006-12-15,5.9,A,197,A
USGS,2290768,2006-12-16,5.9,A,212,A
USGS,2290768,2006-12-17,5.93,A,225,A
USGS,2290768,2006-12-18,5.92,A,224,A
USGS,2290768,2006-12-19,5.94,A,227,A
USGS,2290768,2006-12-20,5.92,A,215,A
USGS,2290768,2006-12-21,5.91,A,218,A
USGS,2290768,2006-12-22,5.88,A,216,A
USGS,2290768,2006-12-23,5.9,A,228,A
USGS,2290768,2006-12-24,5.93,A,212,A
USGS,2290768,2006-12-25,5.9,A,180,A
USGS,2290768,2006-12-26,5.94,A,222,A
USGS,2290768,2006-12-27,5.9,A,225,A
USGS,2290768,2006-12-28,5.81,A,267,A
USGS,2290768,2006-12-29,5.74,A,293,A
USGS,2290768,2006-12-30,5.7,A,280,A
USGS,2290768,2006-12-31,5.69,A,249,A
USGS,2290768,2007-01-01,5.68,A,232,A
USGS,2290768,2007-01-02,5.72,A,232,A
USGS,2290768,2007-01-03,5.77,A,225,A
USGS,2290768,2007-01-04,5.75,A,226,A
USGS,2290768,2007-01-05,5.73,A,221,A
USGS,2290768,2007-01-06,5.72,A,234,A
USGS,2290768,2007-01-07,5.71,A,217,A
USGS,2290768,2007-01-08,5.72,A,211,A
USGS,2290768,2007-01-09,5.77,A,210,A
USGS,2290768,2007-01-10,5.74,A,212,A
USGS,2290768,2007-01-11,5.71,A,197,A
USGS,2290768,2007-01-12,5.73,A,161,A
USGS,2290768,2007-01-13,5.88,A,120,A
USGS,2290768,2007-01-14,5.88,A,124,A
USGS,2290768,2007-01-15,5.88,A,106,A
USGS,2290768,2007-01-16,5.8,A,151,A
USGS,2290768,2007-01-17,5.64,A,167,A
USGS,2290768,2007-01-18,5.65,A,214,A
USGS,2290768,2007-01-19,5.62,A,220,A
USGS,2290768,2007-01-20,5.59,A,208,A
USGS,2290768,2007-01-21,5.56,A,156,A
USGS,2290768,2007-01-22,5.47,A,130,A
USGS,2290768,2007-01-23,5.38,A,143,A
USGS,2290768,2007-01-24,5.37,A,174,A
USGS,2290768,2007-01-25,5.45,A,133,A
USGS,2290768,2007-01-26,5.46,A,157,A
USGS,2290768,2007-01-27,5.35,A,134,A
USGS,2290768,2007-01-28,5.34,A,125,A
USGS,2290768,2007-01-29,5.13,A,273,A
USGS,2290768,2007-01-30,5.06,A,284,A
USGS,2290768,2007-01-31,5.17,A,354,A
USGS,2290768,2007-02-01,5.24,A,364,A
USGS,2290768,2007-02-02,5.18,A,373,A
USGS,2290768,2007-02-03,5.24,A,396,A
USGS,2290768,2007-02-04,5.25,A,349,A
USGS,2290768,2007-02-05,5.22,A,298,A
USGS,2290768,2007-02-06,5.04,A,211,A
USGS,2290768,2007-02-07,4.95,A,186,A
USGS,2290768,2007-02-08,4.97,A,183,A
USGS,2290768,2007-02-09,4.87,A,229,A
USGS,2290768,2007-02-10,4.83,A,178,A
USGS,2290768,2007-02-11,4.82,A,191,A
USGS,2290768,2007-02-12,4.86,A,128,A
USGS,2290768,2007-02-13,5.03,A,58.4,A
USGS,2290768,2007-02-14,4.95,A,179,A
USGS,2290768,2007-02-15,5.06,A,223,A
USGS,2290768,2007-02-16,5.08,A,180,A
USGS,2290768,2007-02-17,5.07,A,192,A
USGS,2290768,2007-02-18,5.05,A,183,A
USGS,2290768,2007-02-19,4.97,A,206,A
USGS,2290768,2007-02-20,5,A,194,A
USGS,2290768,2007-02-21,5.02,A,271,A
USGS,2290768,2007-02-22,5,A,331,A
USGS,2290768,2007-02-23,5.03,A,372,A
USGS,2290768,2007-02-24,4.95,A,363,A
USGS,2290768,2007-02-25,4.9,A,328,A
USGS,2290768,2007-02-26,4.88,A,328,A
USGS,2290768,2007-02-27,4.89,A,353,A
USGS,2290768,2007-02-28,4.89,A,380,A
USGS,2290768,2007-03-01,5.02,A,417,A
USGS,2290768,2007-03-02,4.99,A,408,A
USGS,2290768,2007-03-03,5.02,A,418,A
USGS,2290768,2007-03-04,5.03,A,416,A
USGS,2290768,2007-03-05,4.93,A,417,A
USGS,2290768,2007-03-06,4.92,A,415,A
USGS,2290768,2007-03-07,4.91,A,422,A
USGS,2290768,2007-03-08,4.89,A,424,A
USGS,2290768,2007-03-09,4.91,A,412,A
USGS,2290768,2007-03-10,4.87,A,443,A
USGS,2290768,2007-03-11,4.88,A,425,A
USGS,2290768,2007-03-12,4.81,A,439,A
USGS,2290768,2007-03-13,4.78,A,440,A
USGS,2290768,2007-03-14,4.73,A,436,A
USGS,2290768,2007-03-15,4.73,A,418,A
USGS,2290768,2007-03-16,4.78,A,413,A
USGS,2290768,2007-03-17,4.81,A,442,A
USGS,2290768,2007-03-18,4.79,A,424,A
USGS,2290768,2007-03-19,4.7,A,438,A
USGS,2290768,2007-03-20,4.66,A,440,A
USGS,2290768,2007-03-21,4.64,A,437,A
USGS,2290768,2007-03-22,4.81,A,432,A
USGS,2290768,2007-03-23,4.98,A,318,A
USGS,2290768,2007-03-24,4.86,A,276,A
USGS,2290768,2007-03-25,4.79,A,260,A
USGS,2290768,2007-03-26,4.69,A,192,A
USGS,2290768,2007-03-27,4.57,A,199,A
USGS,2290768,2007-03-28,4.46,A,160,A
USGS,2290768,2007-03-29,4.37,A,175,A
USGS,2290768,2007-03-30,4.32,A,173,A
USGS,2290768,2007-03-31,4.27,A,176,A
USGS,2290768,2007-04-01,4.18,A,145,A
USGS,2290768,2007-04-02,4.11,A,149,A
USGS,2290768,2007-04-03,4.13,A,119,A
USGS,2290768,2007-04-04,4.15,A,115,A
USGS,2290768,2007-04-05,4.18,A,143,A
USGS,2290768,2007-04-06,4.11,A,129,A
USGS,2290768,2007-04-07,4.09,A,66.4,A
USGS,2290768,2007-04-08,4.04,A,33.3,A
USGS,2290768,2007-04-09,4,A,3.89,A
USGS,2290768,2007-04-10,3.97,A,-6.6,A:e
USGS,2290768,2007-04-11,4.77,A,18,A:e
USGS,2290768,2007-04-12,5.15,A,38,A:e
USGS,2290768,2007-04-13,5.36,A,-28,A:e
USGS,2290768,2007-04-14,5.27,A,-12,A:e
USGS,2290768,2007-04-15,5.19,A,-30,A:e
USGS,2290768,2007-04-16,5.17,A,4.63,A
USGS,2290768,2007-04-17,5.1,A,6.81,A
USGS,2290768,2007-04-18,5.03,A,-7.1,A:e
USGS,2290768,2007-04-19,4.98,A,11.3,A
USGS,2290768,2007-04-20,4.92,A,-16,A:e
USGS,2290768,2007-04-21,4.86,A,3.68,A
USGS,2290768,2007-04-22,4.8,A,-15,A:e
USGS,2290768,2007-04-23,4.74,A,-28,A:e
USGS,2290768,2007-04-24,4.69,A,-32,A:e
USGS,2290768,2007-04-25,4.64,A,-53,A:e
USGS,2290768,2007-04-26,4.59,A,-37,A:e
USGS,2290768,2007-04-27,4.54,A,1.28,A
USGS,2290768,2007-04-28,4.55,A,22.9,A
USGS,2290768,2007-04-29,4.72,A,14.3,A
USGS,2290768,2007-04-30,4.61,A,-34,A:e
USGS,2290768,2007-05-01,4.52,A,-18,A:e
USGS,2290768,2007-05-02,4.47,A,-21,A:e
USGS,2290768,2007-05-03,4.51,A,-0.72,A:e
USGS,2290768,2007-05-04,4.45,A,-1.7,A:e
USGS,2290768,2007-05-05,4.4,A,-24,A:e
USGS,2290768,2007-05-06,4.43,A,5.6,A:e
USGS,2290768,2007-05-07,5.14,A,41.7,A
USGS,2290768,2007-05-08,5.04,A,-0.59,A:e
USGS,2290768,2007-05-09,4.94,A,13.6,A
USGS,2290768,2007-05-10,4.85,A,31.2,A
USGS,2290768,2007-05-11,4.78,A,23.6,A
USGS,2290768,2007-05-12,4.71,A,10.6,A
USGS,2290768,2007-05-13,4.64,A,5.01,A
USGS,2290768,2007-05-14,4.58,A,27.5,A
USGS,2290768,2007-05-15,4.55,A,-6.3,A:e
USGS,2290768,2007-05-16,4.61,A,-1.2,A:e
USGS,2290768,2007-05-17,18,A:e,,
USGS,2290768,2007-05-18,,,,
USGS,2290768,2007-05-19,,,,
USGS,2290768,2007-05-20,,,,
USGS,2290768,2007-05-21,,,,
USGS,2290768,2007-05-22,,,,
USGS,2290768,2007-05-23,,,,
USGS,2290768,2007-05-24,,,,
USGS,2290768,2007-05-25,,,,
USGS,2290768,2007-05-26,,,,
USGS,2290768,2007-05-27,,,,
USGS,2290768,2007-05-28,,,,
USGS,2290768,2007-05-29,,,,
USGS,2290768,2007-05-30,,,,
USGS,2290768,2007-05-31,4,A,36,A:e
USGS,2290768,2007-06-01,4.05,A,15.5,A
USGS,2290768,2007-06-02,4.65,A,-9.5,A:e
USGS,2290768,2007-06-03,4.71,A,15.3,A
USGS,2290768,2007-06-04,4.67,A,47.6,A
USGS,2290768,2007-06-05,4.61,A,49.7,A
USGS,2290768,2007-06-06,4.63,A,50,A
USGS,2290768,2007-06-07,4.7,A,77,A
USGS,2290768,2007-06-08,4.88,A,37.7,A
USGS,2290768,2007-06-09,5.23,A,28.3,A
USGS,2290768,2007-06-10,5.12,A,57.6,A
USGS,2290768,2007-06-11,5.01,A,39.2,A
USGS,2290768,2007-06-12,4.97,A,22.4,A
USGS,2290768,2007-06-13,4.98,A,24.9,A
USGS,2290768,2007-06-14,4.99,A,45,A
USGS,2290768,2007-06-15,5.07,A,38.1,A
USGS,2290768,2007-06-16,5.28,A,-11,A:e
USGS,2290768,2007-06-17,5.62,A,98.4,A
USGS,2290768,2007-06-18,5.76,A,238,A
USGS,2290768,2007-06-19,5.77,A,269,A
USGS,2290768,2007-06-20,5.65,A,312,A
USGS,2290768,2007-06-21,5.59,A,207,A
USGS,2290768,2007-06-22,5.61,A,126,A
USGS,2290768,2007-06-23,5.58,A,132,A
USGS,2290768,2007-06-24,5.59,A,54.5,A
USGS,2290768,2007-06-25,5.58,A,66.2,A
USGS,2290768,2007-06-26,5.54,A,67.8,A
USGS,2290768,2007-06-27,5.51,A,62.8,A
USGS,2290768,2007-06-28,5.56,A,55.8,A
USGS,2290768,2007-06-29,5.52,A,84.5,A
USGS,2290768,2007-06-30,5.56,A,30.7,A
USGS,2290768,2007-07-01,5.53,A,20.6,A
USGS,2290768,2007-07-02,5.56,A,36.4,A
USGS,2290768,2007-07-03,5.63,A,10.1,A
USGS,2290768,2007-07-04,5.81,A,138,A
USGS,2290768,2007-07-05,5.77,A,293,A
USGS,2290768,2007-07-06,5.68,A,324,A
USGS,2290768,2007-07-07,5.8,A,301,A
USGS,2290768,2007-07-08,5.79,A,383,A
USGS,2290768,2007-07-09,5.75,A,361,A
USGS,2290768,2007-07-10,5.72,A,326,A
USGS,2290768,2007-07-11,5.7,A,307,A
USGS,2290768,2007-07-12,5.7,A,284,A
USGS,2290768,2007-07-13,5.72,A,259,A
USGS,2290768,2007-07-14,5.73,A,274,A
USGS,2290768,2007-07-15,5.72,A,232,A
USGS,2290768,2007-07-16,5.73,A,235,A
USGS,2290768,2007-07-17,5.71,A,278,A
USGS,2290768,2007-07-18,5.65,A,243,A
USGS,2290768,2007-07-19,5.61,A,184,A
USGS,2290768,2007-07-20,5.57,A,150,A
USGS,2290768,2007-07-21,5.67,A,154,A
USGS,2290768,2007-07-22,5.81,A,176,A
USGS,2290768,2007-07-23,5.79,A,257,A
USGS,2290768,2007-07-24,5.8,A,232,A
USGS,2290768,2007-07-25,5.83,A,252,A
USGS,2290768,2007-07-26,5.79,A,260,A
USGS,2290768,2007-07-27,5.8,A,205,A
USGS,2290768,2007-07-28,5.84,A,234,A
USGS,2290768,2007-07-29,5.82,A,242,A
USGS,2290768,2007-07-30,5.81,A,276,A
USGS,2290768,2007-07-31,5.76,A,269,A
USGS,2290768,2007-08-01,5.75,A,260,A
USGS,2290768,2007-08-02,5.73,A,241,A
USGS,2290768,2007-08-03,5.7,A,229,A
USGS,2290768,2007-08-04,5.72,A,216,A
USGS,2290768,2007-08-05,5.69,A,182,A
USGS,2290768,2007-08-06,5.62,A,241,A
USGS,2290768,2007-08-07,5.64,A,231,A
USGS,2290768,2007-08-08,5.62,A,205,A
USGS,2290768,2007-08-09,5.6,A,175,A
USGS,2290768,2007-08-10,5.58,A,141,A
USGS,2290768,2007-08-11,5.61,A,136,A
USGS,2290768,2007-08-12,5.65,A,108,A
USGS,2290768,2007-08-13,5.75,A,114,A
USGS,2290768,2007-08-14,5.8,A,198,A
USGS,2290768,2007-08-15,5.74,A,249,A
USGS,2290768,2007-08-16,5.72,A,270,A
USGS,2290768,2007-08-17,5.67,A,238,A
USGS,2290768,2007-08-18,5.66,A,239,A
USGS,2290768,2007-08-19,5.65,A,236,A
USGS,2290768,2007-08-20,203,A:e,,
USGS,2290768,2007-08-21,5.64,A,217,A
USGS,2290768,2007-08-22,5.62,A,217,A
USGS,2290768,2007-08-23,5.6,A,221,A
USGS,2290768,2007-08-24,5.58,A,195,A
USGS,2290768,2007-08-25,5.61,A,122,A
USGS,2290768,2007-08-26,5.65,A,119,A
USGS,2290768,2007-08-27,5.67,A,165,A
USGS,2290768,2007-08-28,5.63,A,49.1,A
USGS,2290768,2007-08-29,5.59,A,60.2,A
USGS,2290768,2007-08-30,5.52,A,72.1,A
USGS,2290768,2007-08-31,5.45,A,70.1,A
USGS,2290768,2007-09-01,5.39,A,103,A
USGS,2290768,2007-09-02,5.42,A,72.1,A
USGS,2290768,2007-09-03,5.58,A,62.6,A
USGS,2290768,2007-09-04,5.54,A,40.4,A
USGS,2290768,2007-09-05,5.53,A,58.9,A
USGS,2290768,2007-09-06,5.49,A,31.5,A
USGS,2290768,2007-09-07,5.47,A,42,A
USGS,2290768,2007-09-08,5.41,A,69.4,A
USGS,2290768,2007-09-09,5.61,A,17.2,A
USGS,2290768,2007-09-10,5.64,A,96.9,A
USGS,2290768,2007-09-11,5.6,A,123,A
USGS,2290768,2007-09-12,5.56,A,89.6,A
USGS,2290768,2007-09-13,5.58,A,73.5,A
USGS,2290768,2007-09-14,5.57,A,70,A
USGS,2290768,2007-09-15,5.61,A,19.4,A
USGS,2290768,2007-09-16,5.65,A,34.6,A
USGS,2290768,2007-09-17,5.67,A,57.3,A
USGS,2290768,2007-09-18,5.72,A,69.3,A
USGS,2290768,2007-09-19,5.65,A,9.5,A
USGS,2290768,2007-09-20,5.6,A,26.1,A
USGS,2290768,2007-09-21,5.59,A,75.5,A
USGS,2290768,2007-09-22,5.59,A,123,A
USGS,2290768,2007-09-23,5.65,A,71.6,A
USGS,2290768,2007-09-24,5.78,A,56.6,A
USGS,2290768,2007-09-25,5.88,A,211,A
USGS,2290768,2007-09-26,5.88,A,248,A
USGS,2290768,2007-09-27,5.81,A,301,A
USGS,2290768,2007-09-28,5.72,A,299,A
USGS,2290768,2007-09-29,5.71,A,312,A
USGS,2290768,2007-09-30,5.95,A,372,A
USGS,2290768,2007-10-01,6.21,A,367,A
USGS,2290768,2007-10-02,6.25,A,444,A
USGS,2290768,2007-10-03,6.18,A,478,A
USGS,2290768,2007-10-04,6.21,A,468,A
USGS,2290768,2007-10-05,6.26,A,489,A
USGS,2290768,2007-10-06,6.21,A,529,A
USGS,2290768,2007-10-07,6.16,A,537,A
USGS,2290768,2007-10-08,6.12,A,512,A
USGS,2290768,2007-10-09,6.07,A,486,A
USGS,2290768,2007-10-10,6.09,A,467,A
USGS,2290768,2007-10-11,6.04,A,446,A
USGS,2290768,2007-10-12,6.02,A,368,A
USGS,2290768,2007-10-13,6,A,366,A
USGS,2290768,2007-10-14,5.97,A,347,A
USGS,2290768,2007-10-15,5.9,A,338,A
USGS,2290768,2007-10-16,5.87,A,369,A
USGS,2290768,2007-10-17,5.93,A,379,A
USGS,2290768,2007-10-18,6.03,A,396,A
USGS,2290768,2007-10-19,5.97,A,398,A
USGS,2290768,2007-10-20,5.95,A,366,A
USGS,2290768,2007-10-21,5.95,A,398,A
USGS,2290768,2007-10-22,5.9,A,401,A
USGS,2290768,2007-10-23,5.89,A,417,A
USGS,2290768,2007-10-24,5.88,A,352,A
USGS,2290768,2007-10-25,5.9,A,366,A
USGS,2290768,2007-10-26,5.95,A,322,A
USGS,2290768,2007-10-27,6.03,A,332,A
USGS,2290768,2007-10-28,6.02,A,377,A
USGS,2290768,2007-10-29,6.01,A,371,A
USGS,2290768,2007-10-30,5.97,A,350,A
